DATE,port,sizerank,betarank,RET,exret,mktrf,smb,hml,rf,year,month,umd,dateff,y
20150831,S4B1,4,1,-0.040117,-0.040117239,-0.060400,0.003300,0.027700,0.00000,2015,8,-0.020900,20150831,2015
20150831,S5B1,5,1,-0.056124,-0.056124259,-0.060400,0.003300,0.027700,0.00000,2015,8,-0.020900,20150831,2015
20150831,S5B1,5,1,-0.056124,-0.056124259,-0.060400,0.003300,0.027700,0.00000,2015,8,-0.020900,20150831,2015
20150831,S4B1,4,1,-0.040117,-0.040117239,-0.060400,0.003300,0.027700,0.00000,2015,8,-0.020900,20150831,2015
20150831,S3B1,3,1,-0.048357,-0.048357178,-0.060400,0.003300,0.027700,0.00000,2015,8,-0.020900,20150831,2015
20150831,S2B1,2,1,-0.051692,-0.051692484,-0.060400,0.003300,0.027700,0.00000,2015,8,-0.020900,20150831,2015
20150831,S1B1,1,1,-0.013837,-0.013837258,-0.060400,0.003300,0.027700,0.00000,2015,8,-0.020900,20150831,2015
20150930,S1B1,1,1,-0.012787,-0.012787068,-0.030700,-0.026200,0.005600,0.00000,2015,9,0.052200,20150930,2015
20150930,S2B1,2,1,-0.044993,-0.044993282,-0.030700,-0.026200,0.005600,0.00000,2015,9,0.052200,20150930,2015
20150930,S3B1,3,1,-0.055661,-0.055661377,-0.030700,-0.026200,0.005600,0.00000,2015,9,0.052200,20150930,2015
20150930,S4B1,4,1,-0.028209,-0.028208809,-0.030700,-0.026200,0.005600,0.00000,2015,9,0.052200,20150930,2015
20150930,S5B1,5,1,0.002690,0.0026903725,-0.030700,-0.026200,0.005600,0.00000,2015,9,0.052200,20150930,2015
20150930,S5B1,5,1,0.002690,0.0026903725,-0.030700,-0.026200,0.005600,0.00000,2015,9,0.052200,20150930,2015
20150930,S4B1,4,1,-0.028209,-0.028208809,-0.030700,-0.026200,0.005600,0.00000,2015,9,0.052200,20150930,2015
20150930,S3B1,3,1,-0.055661,-0.055661377,-0.030700,-0.026200,0.005600,0.00000,2015,9,0.052200,20150930,2015
20150930,S2B1,2,1,-0.044993,-0.044993282,-0.030700,-0.026200,0.005600,0.00000,2015,9,0.052200,20150930,2015
20150930,S1B1,1,1,-0.012787,-0.012787068,-0.030700,-0.026200,0.005600,0.00000,2015,9,0.052200,20150930,2015
20151130,S1B1,1,1,0.029364,0.0293643103,0.005700,0.035900,-0.004200,0.00000,2015,11,0.022800,20151130,2015
20151130,S2B1,2,1,0.061472,0.06147237,0.005700,0.035900,-0.004200,0.00000,2015,11,0.022800,20151130,2015
20151130,S3B1,3,1,0.041583,0.04158262,0.005700,0.035900,-0.004200,0.00000,2015,11,0.022800,20151130,2015
20151130,S4B1,4,1,0.007516,0.0075163646,0.005700,0.035900,-0.004200,0.00000,2015,11,0.022800,20151130,2015
20151130,S5B1,5,1,-0.010616,-0.010615805,0.005700,0.035900,-0.004200,0.00000,2015,11,0.022800,20151130,2015
20151130,S5B1,5,1,-0.010616,-0.010615805,0.005700,0.035900,-0.004200,0.00000,2015,11,0.022800,20151130,2015
20151130,S4B1,4,1,0.007516,0.0075163646,0.005700,0.035900,-0.004200,0.00000,2015,11,0.022800,20151130,2015
20151130,S3B1,3,1,0.041583,0.04158262,0.005700,0.035900,-0.004200,0.00000,2015,11,0.022800,20151130,2015
20151130,S2B1,2,1,0.061472,0.06147237,0.005700,0.035900,-0.004200,0.00000,2015,11,0.022800,20151130,2015
20151130,S1B1,1,1,0.029364,0.0293643103,0.005700,0.035900,-0.004200,0.00000,2015,11,0.022800,20151130,2015
20151231,S1B1,1,1,-0.000830,-0.00093015,-0.021700,-0.028500,-0.026100,0.00010,2015,12,0.033600,20151231,2015
20151231,S2B1,2,1,-0.035739,-0.035839326,-0.021700,-0.028500,-0.026100,0.00010,2015,12,0.033600,20151231,2015
20151231,S3B1,3,1,-0.025491,-0.025590594,-0.021700,-0.028500,-0.026100,0.00010,2015,12,0.033600,20151231,2015
20151231,S4B1,4,1,-0.026943,-0.027043058,-0.021700,-0.028500,-0.026100,0.00010,2015,12,0.033600,20151231,2015
20151231,S5B1,5,1,0.004854,0.0047542142,-0.021700,-0.028500,-0.026100,0.00010,2015,12,0.033600,20151231,2015
20151231,S5B1,5,1,0.004854,0.0047542142,-0.021700,-0.028500,-0.026100,0.00010,2015,12,0.033600,20151231,2015
20151231,S4B1,4,1,-0.026943,-0.027043058,-0.021700,-0.028500,-0.026100,0.00010,2015,12,0.033600,20151231,2015
20151231,S3B1,3,1,-0.025491,-0.025590594,-0.021700,-0.028500,-0.026100,0.00010,2015,12,0.033600,20151231,2015
20151231,S2B1,2,1,-0.035739,-0.035839326,-0.021700,-0.028500,-0.026100,0.00010,2015,12,0.033600,20151231,2015
20151231,S1B1,1,1,-0.000830,-0.00093015,-0.021700,-0.028500,-0.026100,0.00010,2015,12,0.033600,20151231,2015
20160229,S1B1,1,1,0.026017,0.0258173821,-0.000700,0.007400,-0.005700,0.00020,2016,2,-0.043800,20160229,2016
20160229,S2B1,2,1,0.001246,0.0010460267,-0.000700,0.007400,-0.005700,0.00020,2016,2,-0.043800,20160229,2016
20160229,S3B1,3,1,0.001255,0.0010553215,-0.000700,0.007400,-0.005700,0.00020,2016,2,-0.043800,20160229,2016
20160229,S4B1,4,1,0.019706,0.0195059591,-0.000700,0.007400,-0.005700,0.00020,2016,2,-0.043800,20160229,2016
20160229,S5B1,5,1,0.011586,0.0113860966,-0.000700,0.007400,-0.005700,0.00020,2016,2,-0.043800,20160229,2016
20160229,S5B1,5,1,0.011586,0.0113860966,-0.000700,0.007400,-0.005700,0.00020,2016,2,-0.043800,20160229,2016
20160229,S4B1,4,1,0.019706,0.0195059591,-0.000700,0.007400,-0.005700,0.00020,2016,2,-0.043800,20160229,2016
20160229,S3B1,3,1,0.001255,0.0010553215,-0.000700,0.007400,-0.005700,0.00020,2016,2,-0.043800,20160229,2016
20160229,S2B1,2,1,0.001246,0.0010460267,-0.000700,0.007400,-0.005700,0.00020,2016,2,-0.043800,20160229,2016
20160229,S1B1,1,1,0.026017,0.0258173821,-0.000700,0.007400,-0.005700,0.00020,2016,2,-0.043800,20160229,2016
20160331,S1B1,1,1,0.021060,0.0208598832,0.069600,0.008200,0.011900,0.00020,2016,3,-0.050100,20160331,2016
20160331,S2B1,2,1,0.062019,0.0618187929,0.069600,0.008200,0.011900,0.00020,2016,3,-0.050100,20160331,2016
20160331,S3B1,3,1,0.073577,0.0733766577,0.069600,0.008200,0.011900,0.00020,2016,3,-0.050100,20160331,2016
20160331,S4B1,4,1,0.063085,0.0628849464,0.069600,0.008200,0.011900,0.00020,2016,3,-0.050100,20160331,2016
20160331,S5B1,5,1,0.053830,0.0536297098,0.069600,0.008200,0.011900,0.00020,2016,3,-0.050100,20160331,2016
20160331,S5B1,5,1,0.053830,0.0536297098,0.069600,0.008200,0.011900,0.00020,2016,3,-0.050100,20160331,2016
20160331,S4B1,4,1,0.063085,0.0628849464,0.069600,0.008200,0.011900,0.00020,2016,3,-0.050100,20160331,2016
20160331,S3B1,3,1,0.073577,0.0733766577,0.069600,0.008200,0.011900,0.00020,2016,3,-0.050100,20160331,2016
20160331,S2B1,2,1,0.062019,0.0618187929,0.069600,0.008200,0.011900,0.00020,2016,3,-0.050100,20160331,2016
20160331,S1B1,1,1,0.021060,0.0208598832,0.069600,0.008200,0.011900,0.00020,2016,3,-0.050100,20160331,2016
20160531,S1B1,1,1,0.034693,0.0345926833,0.017800,-0.001700,-0.016600,0.00010,2016,5,0.014300,20160531,2016
20160531,S2B1,2,1,0.012735,0.0126345584,0.017800,-0.001700,-0.016600,0.00010,2016,5,0.014300,20160531,2016
20160531,S3B1,3,1,0.015035,0.0149354646,0.017800,-0.001700,-0.016600,0.00010,2016,5,0.014300,20160531,2016
20160531,S4B1,4,1,0.005644,0.0055436075,0.017800,-0.001700,-0.016600,0.00010,2016,5,0.014300,20160531,2016
20160531,S5B1,5,1,0.006411,0.0063111652,0.017800,-0.001700,-0.016600,0.00010,2016,5,0.014300,20160531,2016
20160531,S5B1,5,1,0.006411,0.0063111652,0.017800,-0.001700,-0.016600,0.00010,2016,5,0.014300,20160531,2016
20160531,S4B1,4,1,0.005644,0.0055436075,0.017800,-0.001700,-0.016600,0.00010,2016,5,0.014300,20160531,2016
20160531,S3B1,3,1,0.015035,0.0149354646,0.017800,-0.001700,-0.016600,0.00010,2016,5,0.014300,20160531,2016
20160531,S2B1,2,1,0.012735,0.0126345584,0.017800,-0.001700,-0.016600,0.00010,2016,5,0.014300,20160531,2016
20160531,S1B1,1,1,0.034693,0.0345926833,0.017800,-0.001700,-0.016600,0.00010,2016,5,0.014300,20160531,2016
20160630,S1B1,1,1,-0.015123,-0.015322675,-0.000500,0.006100,-0.014800,0.00020,2016,6,0.041500,20160630,2016
20160630,S2B1,2,1,-0.015210,-0.015409573,-0.000500,0.006100,-0.014800,0.00020,2016,6,0.041500,20160630,2016
20160630,S3B1,3,1,0.009174,0.0089736152,-0.000500,0.006100,-0.014800,0.00020,2016,6,0.041500,20160630,2016
20160630,S4B1,4,1,0.021399,0.0211985208,-0.000500,0.006100,-0.014800,0.00020,2016,6,0.041500,20160630,2016
20160630,S5B1,5,1,0.052358,0.0521584832,-0.000500,0.006100,-0.014800,0.00020,2016,6,0.041500,20160630,2016
20160630,S5B1,5,1,0.052358,0.0521584832,-0.000500,0.006100,-0.014800,0.00020,2016,6,0.041500,20160630,2016
20160630,S4B1,4,1,0.021399,0.0211985208,-0.000500,0.006100,-0.014800,0.00020,2016,6,0.041500,20160630,2016
20160630,S3B1,3,1,0.009174,0.0089736152,-0.000500,0.006100,-0.014800,0.00020,2016,6,0.041500,20160630,2016
20160630,S2B1,2,1,-0.015210,-0.015409573,-0.000500,0.006100,-0.014800,0.00020,2016,6,0.041500,20160630,2016
20160630,S1B1,1,1,-0.015123,-0.015322675,-0.000500,0.006100,-0.014800,0.00020,2016,6,0.041500,20160630,2016
20160831,S1B1,1,1,0.017648,0.0174479849,0.004900,0.011600,0.031800,0.00020,2016,8,-0.034800,20160831,2016
20160831,S2B1,2,1,0.018464,0.0182643642,0.004900,0.011600,0.031800,0.00020,2016,8,-0.034800,20160831,2016
20160831,S3B1,3,1,-0.004660,-0.004859732,0.004900,0.011600,0.031800,0.00020,2016,8,-0.034800,20160831,2016
20160831,S4B1,4,1,-0.008934,-0.009133896,0.004900,0.011600,0.031800,0.00020,2016,8,-0.034800,20160831,2016
20160831,S5B1,5,1,-0.020413,-0.020613243,0.004900,0.011600,0.031800,0.00020,2016,8,-0.034800,20160831,2016
20160831,S5B1,5,1,-0.020413,-0.020613243,0.004900,0.011600,0.031800,0.00020,2016,8,-0.034800,20160831,2016
20160831,S4B1,4,1,-0.008934,-0.009133896,0.004900,0.011600,0.031800,0.00020,2016,8,-0.034800,20160831,2016
20160831,S3B1,3,1,-0.004660,-0.004859732,0.004900,0.011600,0.031800,0.00020,2016,8,-0.034800,20160831,2016
20160831,S2B1,2,1,0.018464,0.0182643642,0.004900,0.011600,0.031800,0.00020,2016,8,-0.034800,20160831,2016
20160831,S1B1,1,1,0.017648,0.0174479849,0.004900,0.011600,0.031800,0.00020,2016,8,-0.034800,20160831,2016
20160930,S1B1,1,1,0.023743,0.0235430359,0.002500,0.021200,-0.012400,0.00020,2016,9,0.001900,20160930,2016
20160930,S2B1,2,1,0.018755,0.018555283,0.002500,0.021200,-0.012400,0.00020,2016,9,0.001900,20160930,2016
20160930,S3B1,3,1,0.006609,0.0064087278,0.002500,0.021200,-0.012400,0.00020,2016,9,0.001900,20160930,2016
20160930,S4B1,4,1,0.004546,0.0043458881,0.002500,0.021200,-0.012400,0.00020,2016,9,0.001900,20160930,2016
20160930,S5B1,5,1,-0.008924,-0.009124147,0.002500,0.021200,-0.012400,0.00020,2016,9,0.001900,20160930,2016
20160930,S5B1,5,1,-0.008924,-0.009124147,0.002500,0.021200,-0.012400,0.00020,2016,9,0.001900,20160930,2016
20160930,S4B1,4,1,0.004546,0.0043458881,0.002500,0.021200,-0.012400,0.00020,2016,9,0.001900,20160930,2016
20160930,S3B1,3,1,0.006609,0.0064087278,0.002500,0.021200,-0.012400,0.00020,2016,9,0.001900,20160930,2016
20160930,S2B1,2,1,0.018755,0.018555283,0.002500,0.021200,-0.012400,0.00020,2016,9,0.001900,20160930,2016
20160930,S1B1,1,1,0.023743,0.0235430359,0.002500,0.021200,-0.012400,0.00020,2016,9,0.001900,20160930,2016
20161031,S1B1,1,1,0.007087,0.0068870768,-0.020200,-0.044000,0.040900,0.00020,2016,10,0.005900,20161031,2016
20161031,S2B1,2,1,-0.026512,-0.026712071,-0.020200,-0.044000,0.040900,0.00020,2016,10,0.005900,20161031,2016
20161031,S3B1,3,1,-0.035168,-0.035367527,-0.020200,-0.044000,0.040900,0.00020,2016,10,0.005900,20161031,2016
20161031,S4B1,4,1,-0.008848,-0.009047706,-0.020200,-0.044000,0.040900,0.00020,2016,10,0.005900,20161031,2016
20161031,S5B1,5,1,-0.006496,-0.006695967,-0.020200,-0.044000,0.040900,0.00020,2016,10,0.005900,20161031,2016
20161031,S5B1,5,1,-0.006496,-0.006695967,-0.020200,-0.044000,0.040900,0.00020,2016,10,0.005900,20161031,2016
20161031,S4B1,4,1,-0.008848,-0.009047706,-0.020200,-0.044000,0.040900,0.00020,2016,10,0.005900,20161031,2016
20161031,S3B1,3,1,-0.035168,-0.035367527,-0.020200,-0.044000,0.040900,0.00020,2016,10,0.005900,20161031,2016
20161031,S2B1,2,1,-0.026512,-0.026712071,-0.020200,-0.044000,0.040900,0.00020,2016,10,0.005900,20161031,2016
20161031,S1B1,1,1,0.007087,0.0068870768,-0.020200,-0.044000,0.040900,0.00020,2016,10,0.005900,20161031,2016
20161130,S1B1,1,1,0.073094,0.072993803,0.048600,0.057100,0.082100,0.00010,2016,11,-0.046300,20161130,2016
20161130,S2B1,2,1,0.133633,0.1335331563,0.048600,0.057100,0.082100,0.00010,2016,11,-0.046300,20161130,2016
20161130,S3B1,3,1,0.107057,0.1069567005,0.048600,0.057100,0.082100,0.00010,2016,11,-0.046300,20161130,2016
20161130,S4B1,4,1,0.080579,0.0804792054,0.048600,0.057100,0.082100,0.00010,2016,11,-0.046300,20161130,2016
20161130,S5B1,5,1,0.025157,0.0250571478,0.048600,0.057100,0.082100,0.00010,2016,11,-0.046300,20161130,2016
20161130,S5B1,5,1,0.025157,0.0250571478,0.048600,0.057100,0.082100,0.00010,2016,11,-0.046300,20161130,2016
20161130,S4B1,4,1,0.080579,0.0804792054,0.048600,0.057100,0.082100,0.00010,2016,11,-0.046300,20161130,2016
20161130,S3B1,3,1,0.107057,0.1069567005,0.048600,0.057100,0.082100,0.00010,2016,11,-0.046300,20161130,2016
20161130,S2B1,2,1,0.133633,0.1335331563,0.048600,0.057100,0.082100,0.00010,2016,11,-0.046300,20161130,2016
20161130,S1B1,1,1,0.073094,0.072993803,0.048600,0.057100,0.082100,0.00010,2016,11,-0.046300,20161130,2016
20170131,S1B1,1,1,0.009688,0.0092875189,0.019400,-0.011800,-0.027500,0.00040,2017,1,-0.009300,20170131,2017
20170131,S2B1,2,1,-0.034776,-0.035175639,0.019400,-0.011800,-0.027500,0.00040,2017,1,-0.009300,20170131,2017
20170131,S3B1,3,1,0.013067,0.0126672344,0.019400,-0.011800,-0.027500,0.00040,2017,1,-0.009300,20170131,2017
20170131,S4B1,4,1,0.024971,0.0245713803,0.019400,-0.011800,-0.027500,0.00040,2017,1,-0.009300,20170131,2017
20170131,S5B1,5,1,0.003511,0.0031105242,0.019400,-0.011800,-0.027500,0.00040,2017,1,-0.009300,20170131,2017
20170131,S5B1,5,1,0.003511,0.0031105242,0.019400,-0.011800,-0.027500,0.00040,2017,1,-0.009300,20170131,2017
20170131,S4B1,4,1,0.024971,0.0245713803,0.019400,-0.011800,-0.027500,0.00040,2017,1,-0.009300,20170131,2017
20170131,S3B1,3,1,0.013067,0.0126672344,0.019400,-0.011800,-0.027500,0.00040,2017,1,-0.009300,20170131,2017
20170131,S2B1,2,1,-0.034776,-0.035175639,0.019400,-0.011800,-0.027500,0.00040,2017,1,-0.009300,20170131,2017
20170131,S1B1,1,1,0.009688,0.0092875189,0.019400,-0.011800,-0.027500,0.00040,2017,1,-0.009300,20170131,2017
20170228,S1B1,1,1,0.024320,0.0239202868,0.035700,-0.020500,-0.016700,0.00040,2017,2,-0.016500,20170228,2017
20170228,S2B1,2,1,0.012031,0.0116314345,0.035700,-0.020500,-0.016700,0.00040,2017,2,-0.016500,20170228,2017
20170228,S3B1,3,1,0.006005,0.005605327,0.035700,-0.020500,-0.016700,0.00040,2017,2,-0.016500,20170228,2017
20170228,S4B1,4,1,0.023784,0.0233839854,0.035700,-0.020500,-0.016700,0.00040,2017,2,-0.016500,20170228,2017
20170228,S5B1,5,1,0.053136,0.0527358884,0.035700,-0.020500,-0.016700,0.00040,2017,2,-0.016500,20170228,2017
20170228,S5B1,5,1,0.053136,0.0527358884,0.035700,-0.020500,-0.016700,0.00040,2017,2,-0.016500,20170228,2017
20170228,S4B1,4,1,0.023784,0.0233839854,0.035700,-0.020500,-0.016700,0.00040,2017,2,-0.016500,20170228,2017
20170228,S3B1,3,1,0.006005,0.005605327,0.035700,-0.020500,-0.016700,0.00040,2017,2,-0.016500,20170228,2017
20170228,S2B1,2,1,0.012031,0.0116314345,0.035700,-0.020500,-0.016700,0.00040,2017,2,-0.016500,20170228,2017
20170228,S1B1,1,1,0.024320,0.0239202868,0.035700,-0.020500,-0.016700,0.00040,2017,2,-0.016500,20170228,2017
20170331,S1B1,1,1,0.008884,0.0085842657,0.001700,0.011400,-0.033500,0.00030,2017,3,-0.010300,20170331,2017
20170331,S2B1,2,1,0.028037,0.0277365515,0.001700,0.011400,-0.033500,0.00030,2017,3,-0.010300,20170331,2017
20170331,S3B1,3,1,0.027531,0.0272314123,0.001700,0.011400,-0.033500,0.00030,2017,3,-0.010300,20170331,2017
20170331,S4B1,4,1,0.018926,0.0186255852,0.001700,0.011400,-0.033500,0.00030,2017,3,-0.010300,20170331,2017
20170331,S5B1,5,1,0.016842,0.0165422922,0.001700,0.011400,-0.033500,0.00030,2017,3,-0.010300,20170331,2017
20170331,S5B1,5,1,0.016842,0.0165422922,0.001700,0.011400,-0.033500,0.00030,2017,3,-0.010300,20170331,2017
20170331,S4B1,4,1,0.018926,0.0186255852,0.001700,0.011400,-0.033500,0.00030,2017,3,-0.010300,20170331,2017
20170331,S3B1,3,1,0.027531,0.0272314123,0.001700,0.011400,-0.033500,0.00030,2017,3,-0.010300,20170331,2017
20170331,S2B1,2,1,0.028037,0.0277365515,0.001700,0.011400,-0.033500,0.00030,2017,3,-0.010300,20170331,2017
20170331,S1B1,1,1,0.008884,0.0085842657,0.001700,0.011400,-0.033500,0.00030,2017,3,-0.010300,20170331,2017
20170531,S1B1,1,1,-0.025592,-0.02619188,0.010600,-0.025700,-0.037800,0.00060,2017,5,0.014800,20170531,2017
20170531,S2B1,2,1,-0.003326,-0.003925733,0.010600,-0.025700,-0.037800,0.00060,2017,5,0.014800,20170531,2017
20170531,S3B1,3,1,-0.005513,-0.006112679,0.010600,-0.025700,-0.037800,0.00060,2017,5,0.014800,20170531,2017
20170531,S4B1,4,1,0.006952,0.0063517374,0.010600,-0.025700,-0.037800,0.00060,2017,5,0.014800,20170531,2017
20170531,S5B1,5,1,0.020070,0.0194698744,0.010600,-0.025700,-0.037800,0.00060,2017,5,0.014800,20170531,2017
20170531,S5B1,5,1,0.020070,0.0194698744,0.010600,-0.025700,-0.037800,0.00060,2017,5,0.014800,20170531,2017
20170531,S4B1,4,1,0.006952,0.0063517374,0.010600,-0.025700,-0.037800,0.00060,2017,5,0.014800,20170531,2017
20170531,S3B1,3,1,-0.005513,-0.006112679,0.010600,-0.025700,-0.037800,0.00060,2017,5,0.014800,20170531,2017
20170531,S2B1,2,1,-0.003326,-0.003925733,0.010600,-0.025700,-0.037800,0.00060,2017,5,0.014800,20170531,2017
20170531,S1B1,1,1,-0.025592,-0.02619188,0.010600,-0.025700,-0.037800,0.00060,2017,5,0.014800,20170531,2017
20170630,S1B1,1,1,0.038941,0.0383406603,0.007800,0.022500,0.014800,0.00060,2017,6,-0.001100,20170630,2017
20170630,S2B1,2,1,0.047330,0.0467299177,0.007800,0.022500,0.014800,0.00060,2017,6,-0.001100,20170630,2017
20170630,S3B1,3,1,0.032095,0.0314952189,0.007800,0.022500,0.014800,0.00060,2017,6,-0.001100,20170630,2017
20170630,S4B1,4,1,0.017971,0.0173713036,0.007800,0.022500,0.014800,0.00060,2017,6,-0.001100,20170630,2017
20170630,S5B1,5,1,-0.003273,-0.003873294,0.007800,0.022500,0.014800,0.00060,2017,6,-0.001100,20170630,2017
20170630,S5B1,5,1,-0.003273,-0.003873294,0.007800,0.022500,0.014800,0.00060,2017,6,-0.001100,20170630,2017
20170630,S4B1,4,1,0.017971,0.0173713036,0.007800,0.022500,0.014800,0.00060,2017,6,-0.001100,20170630,2017
20170630,S3B1,3,1,0.032095,0.0314952189,0.007800,0.022500,0.014800,0.00060,2017,6,-0.001100,20170630,2017
20170630,S2B1,2,1,0.047330,0.0467299177,0.007800,0.022500,0.014800,0.00060,2017,6,-0.001100,20170630,2017
20170630,S1B1,1,1,0.038941,0.0383406603,0.007800,0.022500,0.014800,0.00060,2017,6,-0.001100,20170630,2017
20170731,S1B1,1,1,-0.023115,-0.023815049,0.018700,-0.015000,-0.003100,0.00070,2017,7,0.016900,20170731,2017
20170731,S2B1,2,1,-0.009451,-0.010151027,0.018700,-0.015000,-0.003100,0.00070,2017,7,0.016900,20170731,2017
20170731,S3B1,3,1,0.004941,0.0042411115,0.018700,-0.015000,-0.003100,0.00070,2017,7,0.016900,20170731,2017
20170731,S4B1,4,1,0.002828,0.0021283361,0.018700,-0.015000,-0.003100,0.00070,2017,7,0.016900,20170731,2017
20170731,S5B1,5,1,0.013017,0.0123168468,0.018700,-0.015000,-0.003100,0.00070,2017,7,0.016900,20170731,2017
20170731,S5B1,5,1,0.013017,0.0123168468,0.018700,-0.015000,-0.003100,0.00070,2017,7,0.016900,20170731,2017
20170731,S4B1,4,1,0.002828,0.0021283361,0.018700,-0.015000,-0.003100,0.00070,2017,7,0.016900,20170731,2017
20170731,S3B1,3,1,0.004941,0.0042411115,0.018700,-0.015000,-0.003100,0.00070,2017,7,0.016900,20170731,2017
20170731,S2B1,2,1,-0.009451,-0.010151027,0.018700,-0.015000,-0.003100,0.00070,2017,7,0.016900,20170731,2017
20170731,S1B1,1,1,-0.023115,-0.023815049,0.018700,-0.015000,-0.003100,0.00070,2017,7,0.016900,20170731,2017
20170831,S1B1,1,1,-0.028706,-0.029606103,0.001600,-0.016700,-0.021000,0.00090,2017,8,0.033000,20170831,2017
20170831,S2B1,2,1,0.006535,0.0056349709,0.001600,-0.016700,-0.021000,0.00090,2017,8,0.033000,20170831,2017
20170831,S3B1,3,1,-0.016541,-0.017440702,0.001600,-0.016700,-0.021000,0.00090,2017,8,0.033000,20170831,2017
20170831,S4B1,4,1,-0.004713,-0.005613082,0.001600,-0.016700,-0.021000,0.00090,2017,8,0.033000,20170831,2017
20170831,S5B1,5,1,-0.009372,-0.010272279,0.001600,-0.016700,-0.021000,0.00090,2017,8,0.033000,20170831,2017
20170831,S5B1,5,1,-0.009372,-0.010272279,0.001600,-0.016700,-0.021000,0.00090,2017,8,0.033000,20170831,2017
20170831,S4B1,4,1,-0.004713,-0.005613082,0.001600,-0.016700,-0.021000,0.00090,2017,8,0.033000,20170831,2017
20170831,S3B1,3,1,-0.016541,-0.017440702,0.001600,-0.016700,-0.021000,0.00090,2017,8,0.033000,20170831,2017
20170831,S2B1,2,1,0.006535,0.0056349709,0.001600,-0.016700,-0.021000,0.00090,2017,8,0.033000,20170831,2017
20170831,S1B1,1,1,-0.028706,-0.029606103,0.001600,-0.016700,-0.021000,0.00090,2017,8,0.033000,20170831,2017
20171031,S1B1,1,1,0.009974,0.009074472,0.022500,-0.019400,0.001900,0.00090,2017,10,0.042700,20171031,2017
20171031,S2B1,2,1,-0.033597,-0.034497424,0.022500,-0.019400,0.001900,0.00090,2017,10,0.042700,20171031,2017
20171031,S3B1,3,1,-0.012445,-0.013344788,0.022500,-0.019400,0.001900,0.00090,2017,10,0.042700,20171031,2017
20171031,S4B1,4,1,0.003135,0.002235252,0.022500,-0.019400,0.001900,0.00090,2017,10,0.042700,20171031,2017
20171031,S5B1,5,1,0.005868,0.004968298,0.022500,-0.019400,0.001900,0.00090,2017,10,0.042700,20171031,2017
20171031,S5B1,5,1,0.005868,0.004968298,0.022500,-0.019400,0.001900,0.00090,2017,10,0.042700,20171031,2017
20171031,S4B1,4,1,0.003135,0.002235252,0.022500,-0.019400,0.001900,0.00090,2017,10,0.042700,20171031,2017
20171031,S3B1,3,1,-0.012445,-0.013344788,0.022500,-0.019400,0.001900,0.00090,2017,10,0.042700,20171031,2017
20171031,S2B1,2,1,-0.033597,-0.034497424,0.022500,-0.019400,0.001900,0.00090,2017,10,0.042700,20171031,2017
20171031,S1B1,1,1,0.009974,0.009074472,0.022500,-0.019400,0.001900,0.00090,2017,10,0.042700,20171031,2017
20171130,S1B1,1,1,0.009814,0.0090141308,0.031200,-0.005400,-0.000300,0.00080,2017,11,-0.009200,20171130,2017
20171130,S2B1,2,1,0.041314,0.0405142264,0.031200,-0.005400,-0.000300,0.00080,2017,11,-0.009200,20171130,2017
20171130,S3B1,3,1,0.016126,0.0153256128,0.031200,-0.005400,-0.000300,0.00080,2017,11,-0.009200,20171130,2017
20171130,S4B1,4,1,0.036385,0.0355846619,0.031200,-0.005400,-0.000300,0.00080,2017,11,-0.009200,20171130,2017
20171130,S5B1,5,1,0.039900,0.0391004847,0.031200,-0.005400,-0.000300,0.00080,2017,11,-0.009200,20171130,2017
20171130,S5B1,5,1,0.039900,0.0391004847,0.031200,-0.005400,-0.000300,0.00080,2017,11,-0.009200,20171130,2017
20171130,S4B1,4,1,0.036385,0.0355846619,0.031200,-0.005400,-0.000300,0.00080,2017,11,-0.009200,20171130,2017
20171130,S3B1,3,1,0.016126,0.0153256128,0.031200,-0.005400,-0.000300,0.00080,2017,11,-0.009200,20171130,2017
20171130,S2B1,2,1,0.041314,0.0405142264,0.031200,-0.005400,-0.000300,0.00080,2017,11,-0.009200,20171130,2017
20171130,S1B1,1,1,0.009814,0.0090141308,0.031200,-0.005400,-0.000300,0.00080,2017,11,-0.009200,20171130,2017
20180131,S1B1,1,1,0.010001,0.0088005871,0.055700,-0.031200,-0.012800,0.00120,2018,1,0.040500,20180131,2018
20180131,S2B1,2,1,0.014494,0.0132939895,0.055700,-0.031200,-0.012800,0.00120,2018,1,0.040500,20180131,2018
20180131,S3B1,3,1,0.034186,0.0329859445,0.055700,-0.031200,-0.012800,0.00120,2018,1,0.040500,20180131,2018
20180131,S4B1,4,1,0.024156,0.0229563117,0.055700,-0.031200,-0.012800,0.00120,2018,1,0.040500,20180131,2018
20180131,S5B1,5,1,0.023028,0.0218283668,0.055700,-0.031200,-0.012800,0.00120,2018,1,0.040500,20180131,2018
20180131,S5B1,5,1,0.023028,0.0218283668,0.055700,-0.031200,-0.012800,0.00120,2018,1,0.040500,20180131,2018
20180131,S4B1,4,1,0.024156,0.0229563117,0.055700,-0.031200,-0.012800,0.00120,2018,1,0.040500,20180131,2018
20180131,S3B1,3,1,0.034186,0.0329859445,0.055700,-0.031200,-0.012800,0.00120,2018,1,0.040500,20180131,2018
20180131,S2B1,2,1,0.014494,0.0132939895,0.055700,-0.031200,-0.012800,0.00120,2018,1,0.040500,20180131,2018
20180131,S1B1,1,1,0.010001,0.0088005871,0.055700,-0.031200,-0.012800,0.00120,2018,1,0.040500,20180131,2018
